,reviewerID,asin,overall
72228,ABHEC21XOLF7L,B00CGN9LQ8,5.0
72229,A1P4F6HIXU6WYE,B00GCQMSVA,4.0
72230,A30X9M0J5WOVAS,B00CGN9LQ8,5.0
72231,A1CYO79SSRRIHL,B00DOR4UEI,4.0
72232,A22NAUI63EAWY4,B000UR90OK,3.0
72233,A1Z77HP4XHDRMB,B008O7FHTK,1.0
72234,A32Y64Q05ESWE,B0001EKWPI,5.0
72235,A3OHRVM1B8U24K,B0018QE47K,5.0
72236,A3VVUO6B3WR1KG,B000KNHJ5G,5.0
72237,A2OVNOE2H68A7J,B0018OWHQM,3.0
72238,A2SZGCG5KYWTHN,B00HJD8NLY,5.0
72239,A2SZGCG5KYWTHN,B00GQ9I9IO,5.0
72240,A17O9AHKHK66AI,B00FLRHYCE,4.0
72241,A1MDDJ2XUPZZOE,B00FLRHYCE,4.0
72242,AW8UW3OFEZR8T,B00A2MJFSY,5.0
72243,A2CE5W45S70Z9T,B00AF63QQE,3.0
72244,AT28RL25Q2OLK,B00HVSQ4UE,3.0
72245,A2LYGZA28DWAZ7,B002JSL6QI,5.0
72246,A1XLECOS11FFBF,B00AEYGIR6,1.0
72247,A14UC28V9HYKP,B008VSYO5A,5.0
72248,A26EQ8U96JA92T,B00GYB13OQ,4.0
72249,A3NM1MT3Q2FHXV,B00HNKRWII,4.0
72250,AQ6RFEL4KNUD1,B001DHNBYQ,4.0
72251,A2KJWZ7I24GMQC,B00H93NJLS,5.0
72252,A1EJLQY0WCBLO3,B00JX979CQ,5.0
72253,A371H3O34V7USI,B00AEM0W70,5.0
72254,A1CYO79SSRRIHL,B000WN593I,4.0
72255,A1W7BPELKI494R,B00IDWP4IA,5.0
72256,A1SXS0DTTW8K22,B00EA5AC5E,2.0
72257,A38CF0MKI1GKWP,B005K49Y4Y,2.0
72258,AQ6RFEL4KNUD1,B000JF9Q1U,4.0
72259,A1WDEH7VUZFGUA,B007SD28UM,5.0
72260,A7TLUBSJ908NM,B0019CS6VI,2.0
72261,A35HOUWHAYZZN6,B00FLRHYCE,2.0
72262,A2GJX2KCUSR0EI,B007RTR8TS,3.0
72263,A27NTZXJI3MIR8,B005OZH88I,5.0
72264,ACJT8MUC0LRF0,B00GBMTWDC,4.0
72265,A1739RDYJNA6HT,B00AQ9QMQG,4.0
72266,A2EGJRCR912S78,B005PYWS60,4.0
72267,ATJ22NADXNLD9,B003FSGRW4,2.0
72268,AJ2FDNZ3COBFN,B001TIP24Q,4.0
72269,A20ZY997PIJ7Q5,B007WW1AOE,4.0
72270,A35HOUWHAYZZN6,B00HM6IV6K,5.0
72271,A3PQR9UQ9SW1N9,B004TSFE28,4.0
72272,ATKZ8FJFFZ1GF,B000NJE3M4,5.0
72273,A28G5WB6XEXWFC,B00JC77VEK,5.0
72274,A2KJWZ7I24GMQC,B00GFBWWWC,5.0
72275,A1PR530F0MH7K8,B004VMGU8E,5.0
72276,A2KJWZ7I24GMQC,B00IP42FBA,5.0
72277,A3RBLRVHL0R6LA,B0089TDTU2,3.0
72278,A1KDUQ2HU0WD68,B00HB2JQNM,4.0
72279,A242EJZ1C5N4LM,B00L6Q3BH6,5.0
72280,A35N0PR2D2QFK7,B0009FHJRS,5.0
72281,APXQHFTTYERDE,B00HB2JQNM,4.0
72282,A1C217T6VWIE3,B00GYB1ECW,4.0
72285,ATJV9TWMRNF8K,B00HSNWZFU,4.0
72286,A3CPUJMH9UM32D,B001JHZ6W0,5.0
72287,A1W7BPELKI494R,B00IP42FBA,5.0
72288,A3SM0957UAM5GA,B00IBS9QC6,5.0
72289,A3JUHP1E3WUHEA,B00G3HM9ZI,4.0
72290,A22NAUI63EAWY4,B004NMR6TY,4.0
72291,A3B7J2945PU1P0,B00H0CVFGO,5.0
72292,AJ1IZ2N8WJPJN,B00GFBWWWC,5.0
72293,AMB2Z4FMDBWQY,B00HM6K6XQ,3.0
72294,A3SD3SD7VAZ1EU,B00G5WO2VK,5.0
72295,ASH56LS9RXOZC,B00121UVU0,3.0
72296,A3FKGKUCI3DG9U,B00GLS58OS,4.0
72297,A1BJQ7ZRPC6YO,B002T71IL2,2.0
72298,A1R1BFJCMWX0Y3,B00GLS58OS,1.0
72299,A2T54LECJVPR5V,B00G052NFE,5.0
72300,AJ2FDNZ3COBFN,B0006N29AU,4.0
72301,A3SG9RXUJB101V,B007ZXR4I6,5.0
72302,A1W905ANQC0Q8R,B001H928HQ,5.0
72303,A1WDEH7VUZFGUA,B000FS05VG,5.0
72304,A3OAZMCAG1B0Y5,B000Z4SIBY,4.0
72305,A4WX0FZ1MMAUH,B002R23I76,1.0
72306,A1Z3AV93ONK5VF,B00G5WO2VK,5.0
72307,A1ESDW5VX6B73Q,B000GFZWE8,5.0
72308,A17U6P3YQISHYH,B0046V52A2,5.0
72309,AO7XUA7RBUEXL,B0009JQFF6,5.0
72310,A3C9Q3KTNNLJJ,B00GYB1ECW,3.0
72312,AY3D7DG5L5WCK,B00HNKRWI8,5.0
72313,A2SZGCG5KYWTHN,B00IP42FBA,5.0
72314,A28EMTHVF120XV,B00005304H,4.0
72315,A2DCS7ORDHO1RQ,B004N3VS0Q,3.0
72316,AQ6RFEL4KNUD1,B00157S30Q,4.0
72317,A2KJWZ7I24GMQC,B00HJD8NLY,5.0
72318,A2ZAW5KNSVWOQJ,B0039UT9QE,3.0
72319,A1I1GCE1B030ZU,B00CNWY1YY,3.0
72320,A1C217T6VWIE3,B00GYB1AQM,4.0
72321,A4IJBVEONRRPP,B0009EXM52,5.0
72322,AFCQPI0XYODZD,B00IAMTLS2,3.0
72323,A1ILWPH1GHUXE2,B00EOP3O3C,3.0
72324,A3U6J0DLLDEWM2,B00I6CRX04,1.0
72325,AQ6RFEL4KNUD1,B0082UHGCU,4.0
72326,A2MG633AUOR3CZ,B0002Z8SE8,5.0
72327,A24FKMX322JMRB,B0047ELN2O,5.0
72328,A2JCJJNY43QQIV,B005C78B9I,5.0
72329,A3AQO91DYWF8R0,B00GTC1HB4,5.0
72330,A2ZE63V9O0DMET,B002VQTI4K,5.0
72331,A11JOUAIMPY3XO,B001MGATUW,4.0
72332,A3KKH8C2CVBVRI,B002MVD29G,5.0
72333,A3CPUJMH9UM32D,B0022PG9G0,5.0
72334,A1B0Q4YP3RZV4U,B006R1FZLA,5.0
72335,A3TWM5N1TLYJVJ,B003PLFJBQ,5.0
72336,A10TUI682RK6Q0,B0007XFB2W,5.0
72337,AQ6RFEL4KNUD1,B0007X74IQ,4.0
72338,A2MG633AUOR3CZ,B0023A7JF4,5.0
72339,A23E9ZPS2RQZS0,B00EOP3O3C,4.0
72340,A2WY52YD5GAEIB,B00CTKKE7I,2.0
72341,A25LSPT16HKTIE,B000ZV5SLK,5.0
72342,A26EQ8U96JA92T,B00CTKKE7I,1.0
72343,A1T9DWDMYXSDUP,B0002Z8SE8,4.0
72344,A3OAZMCAG1B0Y5,B002VH64KA,5.0
72345,A3TWM5N1TLYJVJ,B006JZ0L7C,5.0
72346,A2DCS7ORDHO1RQ,B00A9ELDS0,5.0
72348,A3KKH8C2CVBVRI,B0040ZU4ZW,5.0
72349,A149I93AGD8XQV,B00479FP4Q,5.0
72350,A2O4XM5YFM23TR,B003FBKBI2,4.0
72351,A2NWMCVSHHTW70,B00ANJQ8RC,5.0
72352,A2SZGCG5KYWTHN,B00GFBWWWC,5.0
72353,AWSQ24HPP0UCX,B00ANJQ8RC,5.0
72354,AVAL1T27UJ5HD,B00GYB1AQM,5.0
72355,A2H0VDRANZMGGX,B00H594L1S,5.0
72356,A17U6P3YQISHYH,B0006U81GY,5.0
72357,A1W905ANQC0Q8R,B007WW1AOE,3.0
72358,A30X9M0J5WOVAS,B000F6RFX4,5.0
72359,APXQHFTTYERDE,B00GYB1AQM,4.0
72360,ATKZ8FJFFZ1GF,B00AO6UKQO,5.0
72361,AA9EU3E7YAL0E,B0022H6JQI,5.0
72362,A2EGJRCR912S78,B00836IOL0,3.0
72364,A3SG9RXUJB101V,B00EQBYSH0,5.0
72365,A3F3OTRNPZ5735,B00BXL10Y0,5.0
72366,AODS7154NF35B,B00GFBWWWC,5.0
72367,A1MDDJ2XUPZZOE,B00G3HM9ZI,5.0
72368,A2VGK9S4DKTMF,B0049J7P3S,2.0
72369,A3PW7093T1AOCC,B005X2F7KI,3.0
72370,ABKOVXEYT0DPE,B0021EY2O8,5.0
72371,ASJVFI00EST7Z,B005R3IPJI,5.0
72372,A1CYO79SSRRIHL,B000GCWD6G,5.0
72373,A35WR1MUWQEUDE,B000R1VH8Q,1.0
72374,A2KJWZ7I24GMQC,B000F6RFX4,5.0
72375,A3OIM8HNE1UYSS,B004W55086,1.0
72376,A2B6I0N8RNAQXJ,B005SHR4LS,5.0
72377,A3DUD6D1FYGODK,B002UUT38I,5.0
72378,A2H3FJ1MI0IN5V,B00IFVHJDM,5.0
72379,A3TWM5N1TLYJVJ,B002RTIS24,5.0
72380,A33C1XXJYLFW0X,B00I4ZERGG,5.0
72381,A35N0PR2D2QFK7,B000XTCFME,2.0
72382,A2LW5AL0KQ9P1M,B00HM6K6XQ,5.0
72383,A3KKH8C2CVBVRI,B004LRO7DO,5.0
72384,A240FRPD4MEXND,B00H5V3T2I,5.0
72385,A1B0Q4YP3RZV4U,B008LXAB5C,5.0
72386,ATKZ8FJFFZ1GF,B000PHZ26K,5.0
72387,A17U6P3YQISHYH,B0000UTUVU,5.0
72388,A37J8XKLNOX2RO,B007QOKGPW,5.0
72389,A2VUBIY7MXOWFD,B003AVNLP2,5.0
72390,A23SHYG7UEI0I6,B001H270RQ,4.0
72391,A1ENHEOJ2XZW92,B000XVEZFC,1.0
72392,A27GFA4C7JI63Q,B00D76IRXQ,5.0
72393,A2QSAE608D8KEK,B001G2GCO4,5.0
72394,A2NEM435EFNLFA,B003XUMQ7E,5.0
72395,AQ6RFEL4KNUD1,B0009OAHIW,4.0
72396,A4IJBVEONRRPP,B00178VX50,5.0
72397,A1ECO913OLOXKE,B001183N8G,5.0
72398,ABHXZATQYQVAR,B00I4ZERGG,5.0
72399,A1KJDOL79GJ3JI,B00D18ZDM8,4.0
72400,A32Y64Q05ESWE,B00B1DRA94,5.0
72401,A3POFFZV8ZQHP8,B007Q22HMY,4.0
72402,A2H3FJ1MI0IN5V,B00IFVHJE6,5.0
72403,A1EJLQY0WCBLO3,B00IMHN0B4,5.0
72404,A2VGK9S4DKTMF,B003S5HTHG,5.0
72405,AMLPYQKYRMUL1,B0000632EN,2.0
72406,ABHXZATQYQVAR,B00DLRNSSK,5.0
72407,A2H0VDRANZMGGX,B005BQWP74,4.0
72408,A3TWM5N1TLYJVJ,B002RUH3OM,5.0
72409,A3KKH8C2CVBVRI,B00847TAUC,4.0
72410,ASJVFI00EST7Z,B0045S0HXI,4.0
72411,A3SD3SD7VAZ1EU,B00HJD8NLY,5.0
72412,A1VT7MZHGR59BD,B00AASRGXQ,5.0
72413,A3U6J0DLLDEWM2,B004BYUQG4,5.0
72414,A33C1XXJYLFW0X,B00DLRNSSK,5.0
72415,AHJSMKJJJF8XQ,B001FB5IIM,5.0
72417,AARGOLRC3IB0L,B000XPC8MA,1.0
72418,ATKZ8FJFFZ1GF,B005BTCPRG,4.0
72419,A20ZY997PIJ7Q5,B006A9RZC6,4.0
72420,APXQHFTTYERDE,B00I6CRX04,4.0
72421,AIP0VIGQWIW90,B004BYUQG4,5.0
72422,A15WXEDQ1OPA3G,B004TH6Q9Y,5.0
72423,A19ZXM03SIBK9T,B00IP42FBA,5.0
72424,A1C05I2RE9MYMU,B007ROCY2O,5.0
72425,A3OAZMCAG1B0Y5,B003SJ0FSW,5.0
72426,A1GW922HWTQRNC,B000EGYRGS,4.0
72427,A149I93AGD8XQV,B007RTR89S,5.0
72428,A1VR3AUXR1950S,B0071GQQ4U,5.0
72429,A10TUI682RK6Q0,B000GW55BG,5.0
72430,A1W9OSF4ZWL94R,B00DLRNSSK,5.0
72431,A1A08O30YJGOCL,B00C5AHTC0,5.0
72432,A34BZM6S9L7QI4,B00HM6IV6K,4.0
72433,A35N0PR2D2QFK7,B000O8R4CA,4.0
72434,A24X7HDKJBRKWP,B00IP42FBA,5.0
72435,A14NESUQVU5JMH,B00CNOUZE2,5.0
72437,A107VKWCI8SN8G,B0081E6YRK,5.0
72438,A33KXPYTOVVJRD,B00CNOUZE2,5.0
72439,A2KJWZ7I24GMQC,B00G5WO2VK,5.0
72440,AA9EU3E7YAL0E,B0043OYFKU,5.0
72441,A3KKH8C2CVBVRI,B0046DZQDS,5.0
72442,A35GTUSEQCME1O,B003C268NQ,5.0
72443,A371H3O34V7USI,B00373MSNE,5.0
72444,A27778NJKWUAHF,B001Q878WI,3.0
72445,A3TWM5N1TLYJVJ,B00CZCSU8K,2.0
72446,A1WDEH7VUZFGUA,B001QOP2KM,5.0
72447,A1I1GCE1B030ZU,B0043OYFKU,5.0
72448,A1MDDJ2XUPZZOE,B00G36TJKW,3.0
72449,AQIADPO5YCGPO,B0001Y74VS,5.0
72450,A35W3JQYP0M655,B00170ZW82,5.0
72451,A3OHRVM1B8U24K,B001G7PPNI,5.0
72452,A28G5WB6XEXWFC,B00I4ZERGG,5.0
72453,A1NHB2VC68YQNM,B00I4ZERGG,5.0
72454,AA9EU3E7YAL0E,B000N2N65Q,5.0
72455,A255S4FUADBMZ0,B00AD9R6DM,5.0
72456,ASH56LS9RXOZC,B0016BM5D2,5.0
72457,A37J8XKLNOX2RO,B003YC6GKO,5.0
72458,A2GCFTJXCJ27FA,B0016J22EQ,5.0
72459,A2SRWCFSYVG2A3,B0054GBXOW,2.0
72460,A2MAR6D62KLC3R,B00FZ1CGME,4.0
72461,A3C1QYGEET3BVY,B002RDBL7Y,5.0
72462,A38P221EXU9SU1,B0011DKKGY,5.0
72463,A5U5T6EWH90O0,B00HM6IVXI,2.0
72464,A2LWA5IOFCI2XW,B00AFSJWEW,4.0
72465,AUC5MRYDLF8Z3,B004TSFE28,3.0
72466,AV8TNF59V6AAO,B000FH4T3M,5.0
72467,AWHZOUIQ0VO7M,B00GNJCZ3M,5.0
72468,A3OQNWCOITZSSH,B0082D69H0,3.0
72469,A2QTOTWE5ZRCZK,B000GCR6S6,3.0
72470,A3OQNWCOITZSSH,B008HBMRRS,5.0
72471,A358745E4YJ2AY,B00GFBWWWC,5.0
72472,A28IIVKXOE1ATF,B00HM6IV6K,4.0
72473,A8GNTEB5XCCA4,B002GDIKK6,5.0
72474,A203GP3E7MA206,B00GP2N66W,5.0
72475,A2GFFBBJ5MFAPX,B008X5C8BI,1.0
72476,A244I0L3B89G0B,B00GLE8SNK,5.0
72477,AT2LHFVE169HH,B0019Z8HT6,3.0
72478,A19WEEGB05YAZ3,B00BRW1AFO,5.0
72479,ABP8YFA9UVPQH,B000V9RRD8,5.0
72480,AL5TT5U0GQHZ5,B001AIVBRC,3.0
72481,A38P221EXU9SU1,B0002CTSRM,5.0
72483,A267CJX4FYWMSU,B00427WJVK,5.0
72484,A34BZM6S9L7QI4,B00GAXJLRE,5.0
72485,A3GUN04FDDOTS8,B001AGC1NW,5.0
72486,AUC5MRYDLF8Z3,B0006LNJ56,5.0
72487,A3OQNWCOITZSSH,B00B18C3NW,5.0
72488,A3KO6JEVS1FJ8X,B007XBT0XW,5.0
72489,AT2LHFVE169HH,B0012IXO4I,3.0
72490,A3P49VUFZRBD24,B00GQ9I9IO,5.0
72491,A3UWZ4UGR9Z4GJ,B000AO2NXS,5.0
72492,AJBLCBYL4VG8X,B005CRJUEI,1.0
72493,A2NR67DFKYS0UU,B00IC7L3JK,5.0
72494,A00473363TJ8YSZ3YAGG9,B00B18C2RE,3.0
72495,A1N3Y4PXYJW4MV,B001RQI512,3.0
72496,A1CG8EIIBD69QX,B007BJ3KQ4,5.0
72497,A1OISF7N4MJZ5I,B000PB26Q0,5.0
72498,A2LWA5IOFCI2XW,B008U1Q4DI,5.0
72499,A2LWA5IOFCI2XW,B009A0VMKI,5.0
72500,A1Y87C9PZLSCK3,B00E68NX60,5.0
72501,A34BZM6S9L7QI4,B00F9Q6G5I,5.0
72502,A1A6GN5E65NJQX,B00CBYAP0S,5.0
72503,A395HU1MWPG9RL,B00IP42FBA,5.0
72504,A3GUN04FDDOTS8,B00006598X,4.0
72505,A1JN5YHKWAO2IN,B0067H6KP4,5.0
72506,A1S64EUUYZDQCK,B00CYA5E1O,3.0
72507,A1FIKOLNBNIVU0,B009GEUOXO,5.0
72508,AF7YXO9GKZ6FV,B00JC77VEK,5.0
72509,AF7YXO9GKZ6FV,B00ITAANDW,5.0
72510,A2YW1MG1GKU8XD,B0090UJFYI,3.0
72511,A397B9QSGUQ7VY,B000VPPUEA,5.0
72512,A2Y2BV6ZG5F6PM,B00JJVG6HC,5.0
72513,AL66QT47A8SPS,B0006Q00ZI,3.0
72514,A26TDMPN9HZGYT,B0002NIAC0,4.0
72515,A3OQNWCOITZSSH,B0059NA3MI,1.0
72516,A2EIA53X91F8J,B008QMPTSM,5.0
72517,A2XL1ZO6TEY30T,B000C20ZSS,5.0
72518,A2LWA5IOFCI2XW,B00G053H6I,5.0
72519,A318SX2IWB4GSD,B0030HMQTS,5.0
72520,A2XL1ZO6TEY30T,B009LUS2GY,5.0
72521,AKHO5FK9T9UAY,B0010XUU9M,5.0
72522,A161DK06JJMCYF,B00GYB1ECW,5.0
72523,A3O4I59A6VR9OK,B00BRW1AFO,4.0
72524,A5WIDLW7OMT9B,B004HSO124,4.0
72525,AXYVSHTLWBINI,B0011DL6R6,5.0
72526,A1N3Y4PXYJW4MV,B001N2OGK4,5.0
72527,A1JN5YHKWAO2IN,B000VXUUR4,5.0
72528,AQ6AGWKWMTY8H,B00070QF20,3.0
72529,AEA853NAKKRQG,B00JJVG6HC,4.0
72530,AQUK8FYPX4DV,B00IMHN0B4,5.0
72531,A1GSRK3CZVUZMQ,B009RNUH8G,4.0
72532,A1ABJH7U0WKXIO,B000PHKE0O,5.0
72533,A5U5T6EWH90O0,B00GLS593S,5.0
72534,AFTFND8CPQ34M,B00HD7SCLM,4.0
72536,A2HSF1ZJGUQ54J,B000PSTSSC,3.0
72537,AXJ1CLF65RNNF,B00GFBWWWC,5.0
72538,A27Q1X75QCWTID,B00GYB1ECW,4.0
72539,A1Y0QSRN3Z91C,B00IT69F62,3.0
72540,A1ABJH7U0WKXIO,B007XA7ZLM,5.0
72541,A371WIN4QTP8NF,B004ZH5MTS,5.0
72542,A2HMHKMU798DHA,B00EXUJSWY,5.0
72543,AV8TNF59V6AAO,B00HNSSHUC,5.0
72544,AWHZOUIQ0VO7M,B00IS6XPQY,5.0
72545,A13K940O9R7HSK,B004BCVALG,5.0
72546,A1Q95HU6O1N1J6,B007S69QAY,4.0
72547,A1H1UEDPDQWOBS,B00G8OQODY,5.0
72548,A1S70XPKYM7EO1,B007P296VA,5.0
72549,A318SX2IWB4GSD,B001EM1BBK,4.0
72550,AUC5MRYDLF8Z3,B005OZF1S2,2.0
72551,A2LWA5IOFCI2XW,B00871KNRY,2.0
72552,A3DHHOZRX2GCNI,B0016BM5D2,5.0
72553,A1OS4KPCCWY936,B00HJD8NLY,5.0
72554,A1SJHMTUJOG8H9,B006ZAPMT8,5.0
72555,A3KO6JEVS1FJ8X,B007ONF4OI,5.0
72556,A2HT05OASZO53B,B00HNTBTOC,4.0
72557,A8YMLFDWJKC93,B00HJD8NLY,4.0
72558,A8GNTEB5XCCA4,B00I5GGJ3S,5.0
72559,A37C6G352BUIGH,B000P279E8,5.0
72560,A1TWCRABJ1DXCR,B004D267JO,2.0
72561,A3M174IC0VXOS2,B00GUTLC0C,3.0
72562,A3KO6JEVS1FJ8X,B0029U0YKA,5.0
72563,ABHXZATQYQVAR,B009LOJ5MA,5.0
72564,A2FNQ2ZRMAH4OO,B00F1D56HI,5.0
72565,A2ME21YGPR0FRA,B00GNAA2J0,5.0
72566,A35HOUWHAYZZN6,B00HM6K6XQ,4.0
72567,A11W10GPQ92NBF,B00CGN9LQ8,5.0
72568,A2YW1MG1GKU8XD,B00HM6K6XQ,5.0
72569,A34BZM6S9L7QI4,B00ENFS6IG,5.0
72570,A13K940O9R7HSK,B004BCT7G6,4.0
72571,A28IIVKXOE1ATF,B00HSNX1AS,4.0
72572,A64NUTE3FGYSP,B000052YL1,3.0
72573,A1SJHMTUJOG8H9,B000HRVC5I,5.0
72574,AXJ1CLF65RNNF,B00HJD8NLY,5.0
72575,A2U6HBHYLCPU1N,B00F2AFCJM,5.0
72576,A32WT1ZEE4QGZB,B0000ZLEFU,5.0
72577,A3MNHS1HHTAP7O,B00G5WO2VK,5.0
72578,A37U7Y7IPIHBFB,B002L6NZHG,5.0
72579,A2LWA5IOFCI2XW,B008D7GD6M,3.0
72580,A224GOIAHDOV9B,B00GFBWWWC,5.0
72581,ACJT8MUC0LRF0,B00GBL8VJY,4.0
72582,A2U6HBHYLCPU1N,B00F5KDVDS,4.0
72583,A2HSF1ZJGUQ54J,B000SWY05Q,4.0
72584,A2Y2BV6ZG5F6PM,B00BKFI9I4,5.0
72585,A20OW6TEDPQ45Z,B009LOJ5MA,5.0
72586,A20OW6TEDPQ45Z,B00DLRNSSK,5.0
72587,ADPNNZHC7OBSO,B00HFGDRPC,5.0
72588,A397B9QSGUQ7VY,B000XJ0PG2,3.0
72589,A318SX2IWB4GSD,B0017SWIU4,5.0
72590,A4FT1XK3VSOB3,B00EFGEZ3I,5.0
72591,A1ABJH7U0WKXIO,B005OZM810,5.0
72592,A3UWZ4UGR9Z4GJ,B001FB5IMI,5.0
72593,A2MZDXW018TVJE,B0002Z0U5I,5.0
72594,A1L737W36RFLMK,B00DLRNSSK,5.0
72595,A2DVCR7ITSBDUR,B003XKW8RM,5.0
72597,A1AZR2Z7WM1UTU,B0009V8N4U,5.0
72598,A7DUOCS1MCOLL,B00C67E0PG,5.0
72599,A2GFXRRTMS3DT6,B007ML0OY2,1.0
72600,A397B9QSGUQ7VY,B003LDLO4E,3.0
72601,A7DUOCS1MCOLL,B0084A5PSK,4.0
72602,A1AZR2Z7WM1UTU,B0002Z0R9C,5.0
72603,A1FIKOLNBNIVU0,B0017L4CVO,5.0
72604,A1ODOGXEYECQQ8,B00GTBZI6A,5.0
72605,AF7YXO9GKZ6FV,B00I4ZERGG,5.0
72606,A2O9MLTH8V12TA,B000P22TIY,4.0
72607,A1EARAS7XH12E6,B006BZSSA2,2.0
72608,AUC5MRYDLF8Z3,B001G2B8NO,4.0
72609,A26TDMPN9HZGYT,B008CEDX8M,2.0
72610,A4FT1XK3VSOB3,B008LV9C4A,5.0
72611,A2XL1ZO6TEY30T,B0009OAI18,5.0
72612,A1S64EUUYZDQCK,B006BES3LC,4.0
72613,A2BM0K1XK4O2OX,B00JX979CQ,5.0
72614,A2LWA5IOFCI2XW,B000VTVA7M,4.0
72615,A2XL1ZO6TEY30T,B001FWXI5G,5.0
72616,A2V1J3JT5OOZFO,B007C7IVE6,5.0
72617,A3EM6QAAN51OV1,B00GLE8SNK,4.0
72618,A397B9QSGUQ7VY,B003WN1ELQ,5.0
72619,A3BFDEBT5IV4UN,B00CKH38HI,4.0
72620,A397B9QSGUQ7VY,B008CEDY5O,5.0
72621,AL5TT5U0GQHZ5,B00011JTFA,5.0
72622,A2OCDK0BOW6UCY,B00GLS58SO,3.0
72623,A2YW1MG1GKU8XD,B00GLS554Q,3.0
72624,A34BZM6S9L7QI4,B00GLS58SO,4.0
72625,AQ921JVCN65RQ,B00IBS9QC6,5.0
72626,A24YA4ZYCDUIKP,B006I3361S,5.0
72627,A267CJX4FYWMSU,B002VQTI4K,4.0
72628,A1AZR2Z7WM1UTU,B001DKEW6O,3.0
72629,A1JRD2Z3ESN8E9,B00F008GFQ,4.0
72630,A2EOP7YS8F3B7W,B00H0CVFGO,5.0
72631,A1ZJU0PZZPS2UE,B00B8KWFJU,5.0
72632,AKHO5FK9T9UAY,B0038RFM32,5.0
72633,A1Q95HU6O1N1J6,B00022WA9U,4.0
72634,AMGX9DJU7SUN5,B0027CH02A,5.0
72635,A20OW6TEDPQ45Z,B00HNTBTOC,5.0
72636,A2JR5ZTSYSIQYX,B003J48F3I,5.0
72637,A2AKQ4GV4O4WAX,B004UVRYQS,5.0
72638,A397B9QSGUQ7VY,B0049OLZ84,5.0
72639,A397CWU6DM3O5G,B00C1006ZG,4.0
72640,A2LWA5IOFCI2XW,B0086LC0H6,3.0
72641,A14KYWQZ0LTWOF,B0089JVDPK,5.0
72642,ACJT8MUC0LRF0,B00GBL5GDS,4.0
72643,A24YA4ZYCDUIKP,B006I336FO,5.0
72644,A7DUOCS1MCOLL,B000V33OGS,2.0
72645,A19YGJNR0ZQZ7P,B007BJ3KQ4,5.0
72646,AT2LHFVE169HH,B000F63TW0,5.0
72647,A1S64EUUYZDQCK,B00147FGJ8,4.0
72648,A3EUSH8DPW75LR,B00HM6JLNW,4.0
72649,AL5TT5U0GQHZ5,B000142C1A,2.0
72650,A2F4AFP2RP4KS7,B00A8L5ULU,4.0
72651,A1ABJH7U0WKXIO,B000QTFT2Y,5.0
72652,A2J39ZAFGP734L,B00092M36I,4.0
72653,A3EUSH8DPW75LR,B00HM6IXH2,4.0
72654,A1ABJH7U0WKXIO,B001L1H8DY,3.0
72655,A2LW5AL0KQ9P1M,B00HSNWXVQ,5.0
72656,A299P3WG4KT1R5,B003O4BWV0,5.0
72657,A3RRQ3WXJSLD4,B0095SMB6O,3.0
72658,A2VOGNBUMXSW13,B00AZG2H78,2.0
72659,A79372WBA9IJM,B00092M2VO,5.0
72660,AMGX9DJU7SUN5,B001KYRVSO,3.0
72661,A3UWZ4UGR9Z4GJ,B0030T174Q,5.0
72662,A3JAVLC91VL5KE,B00HJD8NLY,5.0
72663,A3OQNWCOITZSSH,B0027TSO5A,5.0
72664,A2LWA5IOFCI2XW,B00ANL6RDU,5.0
72665,A1M04H40ZVGWVG,B004O2PQK4,4.0
72666,A2MAR6D62KLC3R,B000UVZU1S,1.0
72667,A395HU1MWPG9RL,B00H93NJLS,5.0
72668,A7WCB7DDU6J5Z,B00ITA8HD0,5.0
72669,A2RYSF1F5JDVF0,B000HM5LHI,5.0
72670,A371WIN4QTP8NF,B003BMJGL8,5.0
72671,A1TWCRABJ1DXCR,B0000536P4,4.0
72672,A2LWA5IOFCI2XW,B000RBMHWG,5.0
72673,A2GFFBBJ5MFAPX,B008OVWHJO,1.0
72674,A161DK06JJMCYF,B00GYB1AQM,5.0
72675,A34BZM6S9L7QI4,B00F5KDZ4S,5.0
72676,A1YAP371XWJC6L,B004DHYZU2,5.0
72677,A5U5T6EWH90O0,B00H5V3T8M,3.0
72678,A16ALXKQ02SKYG,B00GYB1AQM,4.0
72679,ARCNXP1PW7LR4,B000NIZZYK,5.0
72680,A1EARAS7XH12E6,B0002Z8NJS,3.0
72681,A2HMHKMU798DHA,B00CBK017Y,5.0
72682,A371WIN4QTP8NF,B004DIUWAI,5.0
72683,A397B9QSGUQ7VY,B001U85CO0,1.0
72684,A1JRD2Z3ESN8E9,B008K21OSC,5.0
72685,A20OW6TEDPQ45Z,B00ANJQ8RC,5.0
72686,ARGT7BXP1K7HO,B00IJYHRAK,5.0
72687,A1S70XPKYM7EO1,B001JKTTVQ,5.0
72688,A3UWZ4UGR9Z4GJ,B004JLGC12,3.0
72689,A3VBSHBMM26L1H,B00G2TQNZ4,5.0
72690,A1ABJH7U0WKXIO,B00DG1A2OY,1.0
72691,A2LWA5IOFCI2XW,B008PEXV3Q,5.0
72692,A2LWA5IOFCI2XW,B00AZBVKAS,4.0
72693,A3SLYK2V73MACV,B00006IV2F,5.0
72694,A318SX2IWB4GSD,B00DG1A2OY,2.0
72695,A1JN5YHKWAO2IN,B004AME6K4,5.0
72696,AHVHVKW7UKPQQ,B008AZBNAS,5.0
