"","asin","avg.rating","brand","categories","price","salesRank","title"
"10566","B00CP1H1JU",3.78,"My Sky","[['Beauty', 'Tools & Accessories', 'Nail Tools', 'Nail Art Equipment']]",1.75,"{'Beauty': 11458}","10 Sheets Nail Art French Tips Stickers Form Fringe Guides"
"10567","B00CP2IYU4",4," ","[['Beauty', 'Skin Care', 'Face', 'Treatments & Masks', 'Microdermabrasion']]",14.95,"{'Beauty': 178763}","PMD Personal Microderm Replacement Discs Training/Ultra Sensitive, White, 3 Ounce"
"10568","B00CP4QKT4",4.88," ","[['Beauty', 'Hair Care', 'Styling Tools', 'Styling Accessories', 'Hair Drying Towels']]",11.95,"{'Health & Personal Care': 4043}","Turbie Twist Microfiber Hair Towel (2 Pack) Light Pink - Dark Pink"
"10569","B00CP4QZ8U",5," ","[['Beauty', 'Hair Care', 'Styling Tools', 'Styling Accessories', 'Hair Drying Towels']]",14.99,"{'Health & Personal Care': 44112}","Turbie Twist Microfiber Super Absorbent Hair Towel (2 Pack) Pink Leopard Prints"
"10570","B00CPBIW9I",4.36,"Jubujub","[['Beauty', 'Makeup', 'Nails', 'Nail Polish']]",10.22,"{'Health & Personal Care': 40468}","Zoya Nail Polish Pixied Dust Special Tetured Spring - 2013 Edition (Godiva - ZP658)"
"10571","B00CPHD29W",4.4,"akezone","[['Beauty', 'Hair Care', 'Styling Tools', 'Styling Accessories', 'Headbands']]",4.97,"{'Beauty': 3884}","Autofor Boutique Stylish Women Lady Girls Fashion Elegent Lace Rhinestone Net Yarn Hair Head Bands Hoop Accessories Hairband Headbands Bride Wedding (Black)"
"10572","B00CPISW7S",4.2," ","[['Beauty', 'Skin Care', 'Face']]",9.99,"{'Health & Personal Care': 27339}","MelodySusie 192 Needles Microneedle Skin Care Therapy System Derma Roller with Medical Grade Stainless Steel for Skin Rejuvenation New SPA Stretch Marks Anti Aging Repair Acne Scarring Stimulate hair growth"
"10573","B00CPS4F0Q",4.5," ","[['Beauty', 'Makeup', 'Nails', 'Nail Art']]",8.99,"{'Beauty': 52080}","PUEEN 3D Nail Art Sticker Collection Set E1 - 10 Packs in Different Designs (Over 240 Stickers) 3D Glitter Sparkling Feathers Roses Cats Leopard Prints Nail Art Decal Stickers for Cellphones &amp; Nails Decorations"
"10574","B00CQ05FES",4.21,"BabyGanics","[['Beauty', 'Skin Care', 'Sun', 'Skin Protection', 'Sports']]",20.29,"{'Health & Personal Care': 6977}","Babyganics Mineral-Based Sunscreen Spray SPF 30, 6 oz (Pack of 2), Packaging May Vary"
"10575","B00CQ5C54G",3.67,"Miss Jessie&#39;s","[['Beauty', 'Bath & Body', 'Scrubs & Body Treatments', 'Body Scrubs']]",19,"{'Beauty': 9323}","Miss Jessie's Jelly Soft Curls 8.5oz"
"10576","B00CQ7PM9E",3.2,"Organix","[['Beauty', 'Hair Care', 'Hair & Scalp Treatments']]",6.69,"{'Beauty': 7012}","Organix Renewing Moroccan Argan Oil Penetrating Oil (all hair types (All Hair Types)"
"10577","B00CQGUSZ8",4.15,"COSPLAY INSHOP","[['Beauty', 'Hair Care', 'Styling Products', 'Hair Extensions & Wigs', 'Wigs']]",12.2,"{'Beauty': 3847}","Cosplay Inshop 28 &quot; Long Big Wavy Hair Heat Resistant Cosplay Wig Free Shipping (Light Blonde)"
"10578","B00CRKHGUS",4.93," ","[['Beauty', 'Hair Care', 'Styling Tools', 'Irons', 'Flattening Irons']]",94.5,"{'Beauty': 4278}","ISA PROFESSIONAL FLAT IRON HAIR STRAIGHTENER DIGITAL 1&quot; TOURMALINE CERAMIC 2 YEAR WARRANTY - Professional Salon Quality 100% Solid Tourmaline Ceramic Pivoting Plates Neon background LCD display Digital Temperature Control 80 - 220 Celsius (175 to 425 Fahrenheit) Fast and Safe Straightening Curls and Waves Auto shut off Safety Feature THE BEST FLAT IRON HAIR STRAIGHTENER"
"10579","B00CRM2SUE",4.6," ","[['Beauty', 'Skin Care', 'Hands & Nails', 'Nail Treatments', 'Growth Formula']]",14.99,"{'Beauty': 143836}","100% Pure Argan Oil Organic - Virgin Argan Oil 2 Oz -Organic Argan Oil - Argan Oil Hair Treatment - Moroccan Argan Oil - Argan Oil for Hair - Argan Oil For Skin - Argan Oil for Face - Argan Hair Serum - Argan Oil Pure - Argan Oil To Be Added to Shampoo - Argan Oil for Hair Growth - Moroccan Oil - Argan Oil Hair - Argan Oil for Stretch Marks - Stretch Marks Prevention - Stretch Mark Oil - Stretch Mark Removal - Best Friend Gifts - 100% Money Back Guarantee"
"10580","B00CRQPNX4",5," ","[['Beauty', 'Skin Care', 'Hands & Nails', 'Nail Treatments', 'Nail Repair']]",24.99,"{'Beauty': 20836}","Pure Organic Moroccan Argan Oil - Soothe and Smooth Skin - Soften and Repair Fine Lines And Wrinkles On Face And Body - Reduce Scars - Improve Skin Moisture and Hydration - Strengthen and Repair Nails - Improve Hair Texture, Split Ends and Frizz - Best Cosmetic Oil - Packed with Rejuvenating Vitamins D, E and Essential Fatty Acids - Help Rebuild Collagen - Imported From Morocco - Packaged in Amber To Preserve Nutrients - No Risk - 100% Money Back Guarantee - 2 OZ. (60ml)"
"10581","B00CS2W58I",3.6," ","[['Beauty', 'Tools & Accessories', 'Nail Tools', 'Nail Files & Buffers']]",18.68," ","Belle Pink Electric Pen Shape Nail Drill Art Manicure File Tool 6 Bits"
"10582","B00CSEIFUS",4.33," ","[['Beauty', 'Tools & Accessories', 'Nail Tools', 'Nail Dryers']]",52.8,"{'Beauty': 183229}","Belle&reg; Dome 12w Led Nail Polish Dryer/lamp/light for Curing Gelish &amp; LED Gels, Upgraded with Digital Countdown Timer 30s-90s, Nail SPA Equipment"
"10583","B00CSS9ZHG",4.5," ","[['Beauty', 'Skin Care', 'Eyes', 'Combinations']]",39.95,"{'Beauty': 137656}","Natural Anti Aging Anti Wrinkle Intensive Skin Care Eye Firming Cream - Made Under the Mediterranean Sun | Smooths Out Fine Lines and Wrinkles | Lightens Dark Circles | Reduces Puffy Eyes | Encourages the Skin to Produce Natural Collagen | Rejuvenating Naturally Mediterranean Moisturizing Cream | SAY Goodbye to Wrinkles, Baggy Eyes and Dark Rings | Fresh Looking Youthful Skin | Easily Absorbs to Leave Skin Smooth | No Chemicals, No Additives, No Unnatural Preservatives, No Parabens, No Free Radicals"
"10584","B00CST4AS4",4.62," ","[['Beauty', 'Bath & Body', 'Cleansers', 'Soaps']]",5.9,"{'Beauty': 1235}","Sulphur Soap - Premium 10% Sulfur Advanced Wash"
"10585","B00CTIB0ZA",4,"Nailuv","[['Beauty', 'Tools & Accessories', 'Nail Tools', 'Sets & Kits']]",38.85,"{'Beauty': 5815}","Nailuv Home Professional Gel Nail System, 12 Count"
"10586","B00CTKKE7I",3,"Designer Whey","[['Beauty', 'Skin Care', 'Body', 'Moisturizers', 'Lotions']]",13.05,"{'Health & Personal Care': 56215}","Designer Whey Fit and Trim Premium Protein Powder with Soy, French Vanilla, 10 Ounce"
"10587","B00CTSQ6LI",3.25,"OPI","[['Beauty', 'Makeup', 'Nails', 'Nail Polish']]",16.2,"{'Beauty': 26026}","OPI Mini Disney Couture De Minnie 2013"
"10588","B00CTYIMQE",4.5,"Proactiv","[['Beauty', 'Skin Care', 'Face', 'Cleansers']]",19.95,"{'Beauty': 13514}","Proactiv Blackhead Dissolving Gel"
"10589","B00CU5749S",3.6," ","[['Beauty', 'Tools & Accessories', 'Makeup Brushes & Tools', 'Sets & Kits']]",5.99,"{'Beauty': 75212}","Beaute Galleria - Spring Facial Hair Removal Stick Epilator Threading Beauty Tool"
"10590","B00CWDBMSM",4.62," ","[['Beauty', 'Skin Care', 'Face', 'Oils & Serums']]",19.99,"{'Beauty': 13737}","Salvere 20% Vitamin C + E Ferulic Acid Serum with Hyaluronic Acid - For Face and Hands - Concentrated Advanced Formula - Anti Wrinkle Serum Reduces Wrinkles &amp; Fine Lines - With Ascorbic Acid To Keep Your Skin Firm &amp; Smooth - UV Protection &amp; Repairs Sun Damage - In 1 oz / 30 ml Bottle"
"10591","B00CWZ0BLE",4.42,"Generic","[['Beauty', 'Tools & Accessories', 'Bags & Cases', 'Cosmetic Bags']]",4.04,"{'Beauty': 499}","Clear Acrylic Trapezoid 24 Lattices Lipsticks Cosmetic Organizer/display/holder"
"10592","B00CXADQ4M",4.04," ","[['Beauty', 'Skin Care', 'Eyes', 'Creams']]",29.95,"{'Beauty': 806}","SUPER SALE THIS WEEKEND ONLY, YALMEH Super Youth Eye Cream HUGE 50g 1.7oz Jar, Eye Cream For Wrinkles| Dark Circle Treatments | Eye Cream | Best Eye Cream| Natural Eye Cream|Anti Aging Skin Care | Anti Aging Eye Cream | Eye Firming Cream |Men &amp;Women Eye Cream| | Age Eye Cream |100% Money Back Guarantee!"
"10593","B00CXDVRU4",4.62," ","[['Beauty', 'Tools & Accessories', 'Makeup Brushes & Tools', 'Brushes & Applicators']]",35.95,"{'Beauty': 9425}","ON SALE NOW, Yalmeh Professional Makeup Brush Set| Pro Cosmetic 12-Piece, Makeup Brush Set With Case| Makeup Brush Set| Eye Makeup Brush Set| Synthetic Makeup Brush Set| Yalmeh Professional Makeup Brush Set Could Be The Last Makeup pro Brush Set You Ever Need! Travel Makeup Brushes Set. Different Experience With Yalmeh, Best Makeup Brush Set| Face Makeup Brush Set| Promotion Price To Be Increased Soon! 100% Money Back Guarantee!"
"10594","B00CXN66M8",3.27,"Nicky&#39;s Gift","[['Beauty', 'Tools & Accessories', 'Nail Tools', 'Nail Art Equipment']]",38.28,"{'Beauty': 2600}","42 Acrylic Powder Liquid Brush Glitter Clipper Primer File Nail Art Tips Set Kit"
"10595","B00CY3BZGO",3.5," ","[['Beauty', 'Makeup', 'Nails', 'Nail Polish']]",9.95,"{'Health & Personal Care': 5322}","12 Color Glow In The Dark Nail Lacquer Nail Polish Combo Set + Scented Nail Polish Remover"
"10596","B00CYA5E14",4.56,"Olay","[['Beauty', 'Skin Care', 'Face', 'Treatments & Masks', 'Microdermabrasion']]",12.89,"{'Beauty': 2735}","Olay Pro-X Microdermabrasion Plus Advanced Cleansing System Refill, 1-Count, 1.7 fl oz"
"10597","B00CYA5E1O",4.17,"Olay","[['Beauty', 'Skin Care', 'Face', 'Treatments & Masks', 'Microdermabrasion']]",26.7,"{'Beauty': 275}","Olay Pro-X Microdermabrasion Plus Advanced Cleansing System, 1-Kit"
"10598","B00CYDSAO4",4.62,"TS-2","[['Beauty', 'Hair Care', 'Styling Tools', 'Irons', 'Flattening Irons']]",99.95,"{'Beauty': 83460}","TS-2 Millennium Professional Flat Iron"
"10599","B00CYN6DYI",3,"Panasonic","[['Beauty', 'Makeup', 'Nails', 'Nail Polish']]",23,"{'Beauty': 152788}","Panasonic ES-WC30VP Easy At-Home Gel Nail Polish Removal Kit"
"10600","B00CZCSU8K",2.75,"Allstar","[['Beauty', 'Hair Care', 'Styling Products', 'Creams, Gels & Lotions']]",7.54,"{'Beauty': 3873}","Hot Huez Temporary Hair Chalk - 4 CT"
"10601","B00CZE85II",4.5,"Britney Spears","[['Beauty', 'Fragrance', ""Women's"", 'Eau de Toilette']]",26.33,"{'Beauty': 36280}","Britney Spears Island Fantasy Eau de Toilette Spray for Women, 3.3 Ounce"
"10602","B00CZE9YHO",3.89,"Garnier","[['Beauty', 'Hair Care', 'Shampoos']]",5.99,"{'Beauty': 993}","Garnier Fructis Volume Extend Instant Bodifier Dry Shampoo for Fine or Flat Hair, 3.4 Ounce"
"10603","B00D06ARFO",4.43," ","[['Beauty', 'Hair Care', 'Styling Tools', 'Styling Accessories', 'Clips']]",6.89,"{'Beauty': 187475}","Victorian Bronze Crystal Jewelry Butterfly With Flower Hair Clip Alligator Clip (Purple)"
"10604","B00D0ANSAG",4.78," ","[['Beauty', 'Tools & Accessories', 'Makeup Brushes & Tools', 'Puffs, Sponges & Wedges']]",14.97,"{'Beauty': 768}","Beauty Blender Makeup Sponges 4pc Set: Blend Foundation, Highlight and Contour Like a Pro! 100% Money Back Guarantee, Recommended by Top Makeup Artists Even for Beginners, Makes Great Gifts!"
"10605","B00D0NLJM2",4.83,"Ben Nye","[['Beauty', 'Makeup', 'Face', 'Powder']]",26.5,"{'Beauty': 3234}","Ben Nye Banana Luxuary Powder - 1.5 oz. 'kim kardashians powder'"
"10606","B00D0NP5E0",5,"Color Club","[['Beauty', 'Makeup', 'Nails', 'Nail Polish']]",7.45,"{'Beauty': 90640}","Color Club Hues Collection Cloud Nine"
"10607","B00D13HSR6",4.57,"CND Cosmetics","[['Beauty', 'Makeup', 'Nails', 'Nail Polish']]",6.99,"{'Beauty': 892}","CND Vinylux #132 Negligee Nail Polish Lacquer 0.5floz"
"10608","B00D18ZDM8",3.69," ","[['Beauty', 'Skin Care', 'Body', 'Moisturizers', 'Oils']]",8.95,"{'Health & Personal Care': 69741}","Bic Soleil Shave And Trim Shaver, 4 Count"
"10609","B00D1G8XA4",3,"BIC","[['Beauty', 'Skin Care', 'Body', 'Moisturizers', 'Oils']]",6.88,"{'Health & Personal Care': 30473}","BIC Hybrid Disposable/System Triple Blade Shaver, Men, 6 Count package"
"10610","B00D2IFG8S",4," ","[['Beauty', 'Skin Care']]",39.95,"{'Beauty': 165625}","Advanced Formula Anti Aging Moisturizer with Matrixyl - Top Anti Wrinkle Face Skin Care Cream Solution for Women - Newest Ingredients for Fighting Aging Facial Skin - Daily Moisturizer Cream Reduces Fine Lines and Wrinkles - 30ml Airless Pump - Ebook on Benefits of Matrixyl Sent after Product Ships - Guaranteed to Work"
"10611","B00D3M0CRS",4.38," ","[['Beauty', 'Hair Care', 'Hair Relaxers', 'Lotions']]",26.55,"{'Beauty': 792}","Argan Oil for Hair and Skin by Poppy Austin&reg;"
"10612","B00D42C9IC",3.2,"Yes To Carrots","[['Beauty', 'Skin Care', 'Face', 'Creams & Moisturizers']]",15.29,"{'Beauty': 68870}","Yes To Grapefruit Light SPF 18 Color Correcting Cream, 1.7 Ounce"
"10613","B00D5KN5YA",4.17,"YoneLay","[['Beauty', 'Tools & Accessories', 'Makeup Brushes & Tools', 'Eyelash Tools', 'Fake Eyelashes & Adhesives']]",14.98,"{'Beauty': 77908}","Red Cherry False Eyelashes (Pack of 10 pairs) (43)"
"10614","B00D5MQHCK",3.5," ","[['Beauty', 'Skin Care', 'Face', 'Treatments & Masks', 'Masks']]",26,"{'Beauty': 3469}","Leonie Blackhead Remover - Peel-off Mask for Men and Women - Deep Cleans Better than Pore Strips for Instantly Brighter and Smoother Skin - Works on Face and Body!"
"10615","B00D5TB1LK",4.64,"Frola Cosmetics","[['Beauty', 'Makeup', 'Face', 'Foundation']]",8.8,"{'Beauty': 142}","Frola Cosmetics Professional 6 Colors Contour Face Power Foundation Makeup Palette #01"
"10616","B00D62IU9M",5,"smellgood","[['Beauty', 'Skin Care', 'Body', 'Moisturizers', 'Body Butter']]",3,"{'Beauty': 18132}","Raw Unrefined Ivory Shea Butter TOP Grade From Ghana 1 lb-- SOFT"
"10617","B00D6DJGOE",4," ","[['Beauty', 'Hair Care', 'Styling Tools', 'Brushes']]",NA,"{'Beauty': 20223}","Diane Eyeshadow Applicator Double-Sided, 5 Count"
"10618","B00D6EDGYE",4.22,"Pond&#39;s","[['Beauty', 'Skin Care', 'Face', 'Creams & Moisturizers']]",7.02,"{'Beauty': 6197}","Pond's Luminous Finish BB Plus Cream with SPF 15, Light Shade, 1.5 Ounce"
"10619","B00D6EDGZI",3.86,"Pond&#39;s","[['Beauty', 'Skin Care', 'Face', 'Creams & Moisturizers']]",9,"{'Beauty': 2930}","Pond's Luminous Finish BB Plus Cream with SPF 15, Medium Shade, 1.5 Ounce"
"10620","B00D6OEMBK",4.8," ","[['Beauty', 'Tools & Accessories', 'Makeup Brushes & Tools', 'Brushes & Applicators']]",10.99,"{'Beauty': 34137}","PUEEN 5 Piece Pink Synthetic Hair Travel Makeup Brush Set in PVC Bag - Includes 8 Different Brushes"
"10621","B00D76IPK6",4.43,"Ailunce","[['Beauty', 'Tools & Accessories', 'Makeup Brushes & Tools', 'Brushes & Applicators']]",5.62,"{'Beauty': 56326}","Professional Flat Top Synthetic Kabuki Cosmetic Makeup Brush White"
"10622","B00D76IQRI",4.71,"Ailunce","[['Beauty', 'Tools & Accessories', 'Makeup Brushes & Tools', 'Brushes & Applicators']]",2.91,"{'Beauty': 30384}","Hot Selling!!! Professional Synthetic Kabuki Pointy Top Cosmetic Makeup Brush Black"
"10623","B00D76IR3G",4.56,"Kingmys","[['Beauty', 'Tools & Accessories', 'Makeup Brushes & Tools', 'Brushes & Applicators']]",2.91,"{'Beauty': 11402}","Kingmys Professional Synthetic Kabuki Cosmetic Angled Top Makeup Brush"
"10624","B00D76IRXQ",4.73,"Kingmys","[['Beauty', 'Tools & Accessories', 'Makeup Brushes & Tools', 'Brushes & Applicators']]",3.13,"{'Beauty': 782}","Ailunce Very Useful Professional Flat Top Synthetic Kabuki Brush Single Cosmetic Makeup Brush Black"
"10625","B00D7BNGQO",3.83,"Maybelline","[['Beauty', 'Makeup', 'Eyes', 'Mascara']]",4.3,"{'Beauty': 88447}","Maybelline New York Volum Express Falsies Big Eyes Washable Mascara, Blackest Black 202, .3 Fluid Ounce"
"10626","B00D7MZ224",4.21,"Essie","[['Beauty', 'Makeup', 'Nails', 'Nail Polish']]",4.1,"{'Beauty': 7675}","Essie Fall 2013 For The Twill of It"
"10627","B00D7NDJTG",4.8,"Essie","[['Beauty', 'Makeup', 'Nails', 'Nail Polish']]",9.6,"{'Beauty': 95604}","Essie Fall/ Automne 2013 Mini"
"10628","B00D82KKPW",3.57,"Garnier","[['Beauty', 'Hair Care', 'Styling Products', 'Hair Styling Serums']]",4.55,"{'Beauty': 15162}","Garnier Fructis Triple Nutrition Miracle Dry Oil for Hair, Face, and Body, 5 Fluid Ounce"
"10629","B00D86VPHK",3.96,"XO Eco","[['Beauty', 'Tools & Accessories', 'Bags & Cases', 'Cosmetic Bags']]",19.99," ","Blue Avocado (eco) Pouch Kit"
"10630","B00D879BFW",3.6,"Pilaten","[['Beauty', 'Skin Care', 'Face', 'Treatments & Masks', 'Masks']]",6.68,"{'Beauty': 383}","PILATEN blackhead remover,Tearing style Deep Cleansing purifying peel off the Black head,acne treatment,black mud face mask 60g"
"10631","B00D8K4JWY",3.43,"CosmeSearch, Inc.","[['Beauty', 'Skin Care', 'Face', 'Treatments & Masks']]",12.99,"{'Beauty': 38103}","DermaGen Anti-Wrinkle Patches (Triangle)"
"10632","B00D8U570W",3,"WAWO","[['Beauty', 'Tools & Accessories', 'Makeup Brushes & Tools', 'Puffs, Sponges & Wedges']]",3.61,"{'Health & Personal Care': 6519}","WAWO 4pc New Multi Shape Pro Beauty Flawless Makeup Blender Foundation Puff Sponges"
"10633","B00D9NV20C",4.78," ","[['Beauty', 'Skin Care', 'Body', 'Moisturizers', 'Body Butter']]",14.5,"{'Beauty': 15252}","100% Raw Unrefined Organic Shea Butter - FREE Body Butter Recipes eBook - Best Organic African Grade A Yellow - Pure and Natural for Use on Skin and Hair - Rich in Vitamins A &amp; E - Use on Acne, Eczema, Stretch Marks, Rashes - Use As Belly Butter To Keep Mommy's Skin Soft And Supple, More Natural Than Popular Brand-Name Butters - Essential Ingredient for DIY Body Butters, Lotions, Soaps and Other Natural Skincare Recipes - 1LB (16oz)"
"10634","B00DAGJ3JK",4.88," ","[['Beauty', 'Tools & Accessories', 'Makeup Brushes & Tools', 'Brushes & Applicators']]",19.95,"{'Beauty': 81125}","Benjabelle Daisy Brush Tree (White)"
"10635","B00DAYGJVW",3.56,"YKS","[['Beauty', 'Makeup', 'Eyes', 'Eyeliner']]",4.49,"{'Beauty': 61277}","YKS Black Professional Waterproof Long Lasting Eye Liner Eyeliner Eye Shadow Curd Gel Makeup Cosmetic Pro + Brush"
"10636","B00DBJX8K6",4.5,"PUEEN","[['Beauty', 'Tools & Accessories', 'Bags & Cases', 'Travel Cases & Holders']]",10.99,"{'Beauty': 27769}","PUEEN Nail Stamp Plate Synthetic Leather Case Holder Organizer Nail Image Stamping Plates Case - Pack of 3 In Different Colors"
"10637","B00DBNDS8Y",4.73," ","[['Beauty', 'Tools & Accessories', 'Bags & Cases', 'Travel Cases & Holders']]",4.99,"{'Beauty': 27478}","PUEEN Nail Stamp Plate Synthetic Leather Case Holder Organizer Nail Image Stamping Plates Case - Pick Your Color (Hot Pink)"
"10638","B00DBRP3A6",4," ","[['Beauty', 'Tools & Accessories', 'Makeup Brushes & Tools', 'Treatment Tools', 'Face Cleansing Brushes']]",8.99,"{'Beauty': 51332}","MIU COLOR&reg; Facial Cleaning Exfoliate Brush, Facial Skin Care Tool, Pore Cleaner Brush with High Grade Pine Brush Holder and Soft Bristle"
"10639","B00DCBIYZ2",4.67,"Royal Care Cosmetics","[['Beauty', 'Tools & Accessories', 'Makeup Brushes & Tools', 'Brushes & Applicators']]",9.65,"{'Beauty': 72352}","Silver 4 Pieces Face Synthetic Brush Set From Royal Care Cosmetics"
"10640","B00DCF7QW0",4.31," ","[['Beauty', 'Skin Care', 'Body', 'Moisturizers', 'Creams']]",39.95,"{'Beauty': 15}","CELLULITE CREAM: #1 CAFFEINE &amp; RETINOL Body Firming Cream *** AS SEEN ON DR OZ *** Get Rid of Cellulite -Skin Firming - Cellulite Reduction - Bodishape Cellulite Reduction &amp; Body Firming Cream -With Active Ingredients CAFFEINE &amp; RETINOL * Clinically Proven To Eliminate Cellulite *** MADE IN USA *** 100 % UNCONDITIONAL Money Back Guarantee ***"
"10641","B00DCNBST4",4.67," ","[['Beauty', 'Bath & Body', 'Bath', 'Minerals & Salts']]",17.97,"{'Beauty': 87408}","100% Natural (Unlike Epsom Salt) Bath Salts Soak, Lavender"
"10642","B00DD94A4W",4.49," ","[['Beauty', 'Skin Care', 'Face', 'Treatments & Masks', 'Masks']]",129.99,"{'Beauty': 56406}","Beenigma Bee Venom Cream"
"10643","B00DD96JVY",4.67," ","[['Beauty', 'Skin Care', 'Face', 'Treatments & Masks', 'Masks']]",129.99,"{'Beauty': 393351}","Bee Venom Cream by Beenigma"
"10644","B00DDD3OB8",3.59,"eFuture","[['Beauty', 'Hair Care', 'Styling Tools', 'Styling Accessories', 'Headbands']]",1.57,"{'Beauty': 418}","New Lovely Metallic Sweet Lady Hollow Rose Flower Elastic Hair Band Fashion Headband - Gold (Gloden Flower)"
"10645","B00DDMIVSA",4.71," ","[['Beauty', 'Bath & Body', 'Cleansers', 'Body Washes']]",3.97,"{'Health & Personal Care': 78468}","Herbal Essences Happy Go Lather Body Wash 22.1 Fl Oz"
"10646","B00DEG8N9W",4.14,"Nivea","[['Beauty', 'Skin Care', 'Body', 'Moisturizers', 'Creams']]",9.6,"{'Beauty': 9968}","Nivea Body Creme Tin, 13.5 oz"
"10647","B00DEWY1EC",4.6,"WEN&reg; by Chaz Dean","[['Beauty', 'Hair Care', 'Conditioners']]",30.95,"{'Beauty': 2293}","WEN Cleansing Conditioner, Sweet Almond Mint, 16 Ounce"
"10648","B00DEXA0LY",4.24,"Eucerin","[['Beauty', 'Skin Care', 'Body', 'Moisturizers', 'Creams']]",10.79,"{'Beauty': 1836}","Eucerin Body Creme, Eczema Relief, 8 Ounce"
